X1_raw_rmhost	X4_raw_rmhost	X8_raw_rmhost	X10_raw_rmhost	X11_raw_rmhost	X12_raw_rmhost	X14_raw_rmhost	X17_raw_rmhost	X21_raw_rmhost	X23_raw_rmhost	X24_raw_rmhost	X25_raw_rmhost	ko
K01880	455.618684315067	484.353911991293	599.380429959453	752.968045298304	670.074291647974	420.889087646321	209.403114436707	484.393191715275	539.490526629436	505.723875670533	620.116811304519	615.326971513436	K01880
K01881	1670.11200452286	1823.12445859434	1420.15148915639	1952.89518547432	1844.12505483371	1193.33985004895	1486.36333216278	1698.16392751285	1355.20396180002	1807.90112852944	2357.23707245126	1597.01269748722	K01881
K01883	728.872586069398	570.44017226159	529.586722919552	758.344474279052	708.259807690006	522.536249778192	585.333684545839	604.231874662463	531.783178625463	781.664850225575	873.503274852341	652.654626498416	K01883
K01884	2.52277063891733	4.07582737521056	17.2994454505212	6.02652425697986	10.5618227151002	22.2598024990959	1.34141149013071	5.19287977238386	14.9811505893744	2.13171296154705	8.2699916587481	5.39835574738696	K01884
K01885	707.788530454646	809.501067852953	672.993342587532	814.329602387191	1155.61911017559	848.174900537465	548.930616460607	716.337266390725	685.223073794528	769.904282499892	2405.82813814738	1099.46204831617	K01885
K01886	265.93786690147	1136.98017741586	573.990492117682	603.705144084152	1007.76869450595	929.22803539059	517.786703451583	926.728156916166	457.944265190258	659.779990906372	1816.34678123755	913.624310048437	K01886
K01887	1383.27298287796	1133.03418589083	1309.60295415288	1767.43467154219	1505.048787704	841.032471908922	990.130757348578	1393.77644691802	1551.10974421171	1514.43654659876	1275.90404251361	1147.1453296312	K01887
K01889	568.020730132029	919.594231401348	648.363723152631	837.427859401071	645.215837098671	621.319317321847	637.658073966579	937.823154514056	732.341062269412	779.319965967873	1253.26372417254	933.404675510143	K01889
K01890	1544.15637344831	1362.01880118795	1480.17260941456	1666.69811298876	1490.85409667673	949.132008791865	1243.72011573108	1433.41930106459	2134.54611417229	1490.62623965	1245.27831752087	1333.84022145784	K01890
K01892	2213.58617633822	911.773530778833	1008.58144806305	845.049489227345	1033.14893496332	839.716917581226	2321.4611104309	905.058132971277	1346.35259866013	1091.87264722163	1164.45739168527	869.680377592574	K01892
K01893	943.768496018974	807.334591215661	1014.55537840274	1569.3210211488	976.62313507884	689.024732603096	711.884088594564	752.937502954872	1117.40429971367	1211.05301157483	869.109233696009	608.671193878548	K01893
K01894	2.52277063891733	36.9064768634775	11.4488099876179	7.3087634605926	0.83364926556593	2.07758156658228	9.6224789413903	83.5630013688159	5.10721042819583	9.54636674084115	1.96047449322087	2.76501148036893	K01894
K01895	113.871559714131	57.5198274300483	43.3146644531545	23.6688534594875	9.5325981236452	68.9126385701176	140.500709893858	50.8710901070425	20.3005939842531	29.0978819251173	17.5348146670338	87.6087304194229	K01895
K01896	4.27609623296488	41.664578902371	76.0230339100876	25.1318883908096	79.3665815736477	16.1732305024264	10.7098069180701	48.9504078649147	228.590794216491	26.1366545720117	47.580424068412	25.4920891768681	K01896
K01897	700.560792574148	667.475922563604	1082.42333689088	749.479072425273	697.428408174356	632.443282624061	467.406239734857	754.461203203874	1018.68078720099	704.802695485968	809.705153906075	901.613626846568	K01897
K01899	7.56831191675199	26.6163492865874	99.5958401153625	20.2991288323932	22.5138159898987	29.0163945509881	23.8810478726961	11.4974457802504	60.0324212443153	16.1741403878077	19.7263624566021	13.4089890076558	K01899
K01902	221.511875950136	328.950582531594	474.688211232771	96.989855600471	140.861807016726	146.473210411134	237.278504601743	358.005330791994	388.99011479571	100.419436628147	187.507466759186	295.94049541602	K01902
K01903	301.445863644232	494.376730464874	1027.94461490365	196.472384212765	345.999180595926	214.856065681773	304.41913890059	635.120626750642	854.602005242167	256.688826017105	439.23749962477	531.888141740836	K01903
K01904	1.892077979188	7.637402951675	9.68745460490749	28.8285840148252	12.7780913694807	5.56495062477396	1.77484807189997	13.1714662331899	9.30647233582352	21.9140092447037	29.6077863135621	18.1700754424244	K01904
K01905	1.892077979188	78.0389833602152	62.2345568557693	39.7494153119948	81.4016221268181	2.96797366654611	4.85747893362096	32.1821891156947	52.0935463675975	5.65367350671175	84.6457969777746	3.55501476047434	K01905
K01906	3.15346329864666	10.9469442307342	0	1.41046312397401	6.37696381132634	15.8244935966072	5.51137032853148	3.34804090587907	0.113493565071019	8.06343598498233	30.9844966896949	15.6446982903541	K01906
K01910	6.30692659729333	10.4377840339558	17.9981164189963	2.25161204154397	28.6657549088893	6.52954206640145	4.11017448229466	6.49109971547982	16.9445892651031	1.25863747903517	17.3754957100785	8.2950344411068	K01910
K01911	64.4063344115595	93.0948503789505	80.1710258363708	84.4700720163963	105.183279708098	69.7703829597494	78.9209548434425	81.5890237816558	80.6394478542601	75.517321910388	176.861068673792	104.512167269412	K01911
K01912	12.6138531945867	29.2308868970441	38.8085302657203	37.9414580349009	16.6140861784253	8.95660253221953	13.8251323495366	20.6519462000397	19.8806677934903	23.4006473274522	24.687141276607	8.86647014704971	K01912
K01914	153.144791635477	223.941383548031	433.774861284712	639.432175014414	264.112018181283	192.102095567197	147.68604219336	190.012937060759	359.301333108783	287.682078814554	213.967791541448	154.423257834338	K01914
K01915	804.360190512402	803.997046125779	746.004458793185	1705.95514844657	1017.59427805989	1226.25245203069	833.478930000431	835.67510974934	738.328982762559	1312.13791337967	853.148149794625	834.484414791744	K01915
K01916	246.834186238269	245.461039264867	264.414670052493	428.212757720899	609.510880691951	189.113346084985	248.178874154901	270.047513278971	426.755098573092	403.896581656043	322.765612688499	275.827011904537	K01916
K01918	193.666795023086	148.883533139952	121.474809560931	201.137170435508	230.097768935434	230.351114201394	173.156980286253	166.65112754792	85.6933163068725	294.710243765603	585.073937825818	342.987824090565	K01918
K01919	352.613959128073	119.329329517954	101.721208943833	182.013854952828	338.414784560288	147.255271472269	265.245439562065	171.430626759476	226.850937863952	246.058066161042	191.519628888923	156.632633674366	K01919
K01920	18.2900871321506	35.8066908384363	45.1846367511321	6.17269952619171	1.81228101209985	16.1954903049255	69.6973496529476	45.9392208705863	35.7765765173372	6.02440619567646	4.37823087816076	16.1950672421609	K01920
K01921	1098.33234613884	665.243255100732	595.793136163333	837.736879049142	674.568748557982	425.812213965704	904.258002846673	1082.45852164803	467.171292030532	729.758566443627	740.10709322149	749.241744196237	K01921
K01923	941.403398544988	495.672543165675	563.073024337182	713.455844238977	590.273517748511	300.969595636359	700.425108964039	514.424435367355	666.031311941019	543.258706764765	709.222322901797	458.660104363599	K01923
K01924	1698.47425343088	1108.65559566908	1076.69893189707	1244.52854863449	1128.01429477587	750.406137994353	1182.73540185003	1120.88924833194	1340.65181688661	1450.6028653811	1002.15150833087	1048.45680320829	K01924
K01925	929.603138881453	751.871770980597	779.843031287357	1032.50003840349	765.103511868695	475.335080572276	796.772269481847	762.130949972954	779.159427732509	963.561136739218	1008.90371328519	842.892683036333	K01925
K01926	115.479825996441	112.949552252322	171.189065237933	240.077492810024	173.245758468773	126.161140630709	110.230208962322	107.634048934778	148.937605442698	312.498925013852	212.544866506046	98.8162436198516	K01926
K01928	351.40933614799	494.941898283298	543.551335512141	414.431250760469	290.661935008546	271.950975105121	470.695313451256	545.870738757411	533.432240125945	342.898078677235	495.996398259149	529.928933606174	K01928
K01929	290.900682373557	417.732846043832	416.305151480529	425.907291632803	439.897990535349	302.942556131195	298.734020287125	351.066686832973	535.754318467298	469.357779378263	460.178821150062	338.741556459998	K01929
K01930	13.2571597075106	10.3970512182136	11.4840370952721	7.70882209211977	16.0001759855765	25.6225166632926	21.6204519074341	23.9275600985671	15.0810249266369	25.5036285056045	13.066586820822	32.861503108118	K01930
K01932	0	0	2.05491461316219	0.25773007992616	0.413804164429465	0	0	0	7.05135519786238	0.185366344482352	0.729705146360126	0	K01932
K01933	979.579225238405	728.941741518685	382.446029840225	1567.70283527384	626.093251952664	331.212505305047	765.63209299508	592.978357576784	555.389840160235	1067.92980333656	632.426937123614	466.714187804273	K01933
K01934	216.724918662791	165.594170798217	70.8974897464002	324.096216626748	261.732644235813	755.842723758049	430.253064806605	150.510837286966	1299.39123130504	345.869501179287	90.0176430302291	163.266027882984	K01934
K01935	77.467979394554	123.102206576082	70.2868865470606	46.5645166791965	95.8651348375517	129.330194513164	61.8403774778157	88.4511410913994	106.250405748186	58.7880093208557	234.810602871981	107.905231357464	K01935
K01937	429.615225954427	890.174955231496	859.415196293607	992.491610772367	943.769500797823	882.52400177382	606.616915319613	733.095919308785	790.035516073264	1004.29631777094	1296.38200127096	1115.04749636051	K01937
K01938	1420.84334461803	1671.68748706754	2516.61282844748	1561.57244964136	1903.42666513506	1374.29126855093	1785.1365859336	1706.30376655606	2927.00244798852	1237.55205735031	2054.53713511242	1538.22065338178	K01938
K01939	1448.35415843543	1097.70355983638	935.963701226203	1397.10090923316	1129.24211516156	1037.69856898185	1306.58803682947	1124.75931030968	868.554904131998	1049.90663366254	1160.90737614823	1229.88763984517	K01939
K01940	485.381070927695	690.688535934729	424.971019963464	1355.57302814576	386.401720409427	324.145018011584	455.373703937939	517.954910338922	424.869970457262	1042.91461514867	535.282507163934	452.682412877468	K01940
K01945	363.789833058476	578.882048324174	599.999839935707	798.773476368961	611.721108409624	274.343903873773	576.884473593031	607.363317819941	672.871569107849	610.626397339986	846.315677274206	420.019727261509	K01945
K01947	35.4701551831777	27.5201086358689	21.7233830534289	58.3482949603976	7.7550524976106	16.896674083647	22.832953379711	21.9986785725882	21.3538142681121	27.2386574899593	12.2821537884849	17.5012059986018	K01947
K01948	0	0.254580098389167	0.880677691355226	0.641119601806368	1.2081873413999	1.55818617493671	0	1.41300991701182	0.453974260284074	0	1.31468543869216	0.658336066754508	K01948
K01950	165.619892444923	452.569586707406	291.066912585207	326.801741346371	245.527831519287	137.273234038258	340.52515346642	438.111650743904	128.851514296429	295.60092905084	368.881761763215	334.499238845832	K01950
K01951	1320.7145779594	1217.92391969869	1100.6973989865	1192.69146435003	1627.95391035917	986.34223664277	1312.27502370406	1132.89299989	1523.78730335651	1244.67846646393	1252.4902367174	1416.88668293465	K01951
K01952	179.501437885565	686.10354836274	667.201418970719	602.338277093101	724.162573571183	282.264683596368	255.940565012489	578.786763777782	536.089124484258	509.388568300949	555.267914947494	549.468348067448	K01952
K01953	547.270941626934	254.536819772441	340.311473493487	666.179684801776	64.5836543345315	92.3039810295841	356.942498131495	276.930812071997	66.8477098268299	155.553875299256	94.3885768569263	227.257610243656	K01953
K01955	1541.99309762544	2071.91285974515	1200.26094758652	2492.76917976343	2618.15027510155	753.922444795794	959.818220541655	1786.47773059974	1073.04760967696	2531.56206907132	2855.60136391035	1544.43139583554	K01955
K01956	1058.56086701631	819.702092395407	892.461158865559	1261.58617676015	651.522575020779	464.382515749304	585.654091329346	817.860799035447	645.779520189746	896.064616554581	676.619096962427	703.541371114273	K01956
K01958	97.7510553314493	441.032016648409	134.047951401179	175.546240409805	434.640865366083	464.375095815138	292.215657210431	343.810320624721	158.27358610544	326.741548092153	1066.20502607837	547.058838063127	K01958
K01959	45.668455491001	223.84973471261	136.234967668044	170.386509854468	321.614939578123	68.409567033638	56.8353059150578	182.997083178807	61.9652166574747	141.267691130001	406.327797523929	143.822730487457	K01959
K01960	233.917600567012	1022.42931634467	634.413788521564	541.270352781841	844.905796002335	641.182481085206	362.08395275662	629.903832400359	640.211525887362	594.650598940775	1328.57294380264	709.611229649749	K01960
K01961	742.968567014349	1039.32834327574	835.085007273766	1546.47408301882	1085.24068730487	495.587048885954	1012.33223846692	913.544391757199	692.683005826646	1314.04533306439	1077.37924421963	535.100821746598	K01961
K01962	581.397721444888	588.612099684608	419.557787753934	682.112789145868	560.977240070829	1602.53660543591	742.006062766399	642.997405436963	550.208858914743	736.720926342384	429.725793041966	427.11527338899	K01962
K01963	560.610091380209	428.152809470901	427.592503891399	956.479922738903	494.488425322327	360.346134815863	742.872001799373	475.747046894256	456.050057589223	759.271668980385	374.540625173238	300.014278997097	K01963
K01965	0	0	0.587118460903484	0.256447840722547	0.151023417674987	0	0	0	1.36192278085222	0	0.729705146360126	0	K01965
K01966	597.65697821271	681.829148510786	436.910073865937	1593.41301354548	372.428278689049	137.979611770896	498.310081188892	681.761569664154	167.297459464236	1010.93706706202	458.235373110256	706.876501628451	K01966
K01968	0.624385733132039	0.509160196778333	0.930582760532022	2.1439039484405	1.89458877473272	0.372480695151537	0	1.64942260138614	0.226987130142037	1.01395390431847	0.327151140618123	0.621469247016255	K01968
K01969	21.4435504307973	26.4890592373928	119.939494785668	37.1887836223802	41.6650955852639	30.1694523204412	31.4802000121205	30.2676563364553	65.6798610422491	22.7361089824829	34.0066921708698	22.1622253512237	K01969
K01970	0	0	0.293559230451742	0.128223920361274	0.0755117088374936	0.593594733309223	0.186826112831576	0.273309461704414	0	0.0926831722411762	0.121617524393354	0.131667213350902	K01970
K01972	2763.96643277762	871.595699651054	882.57114839164	828.126496218064	1643.40889180694	829.248132465901	1376.32929061893	942.485130657079	863.234325801468	1335.77675645978	2846.33532472682	1209.23827077535	K01972
K01974	0	0	0	0	0	1.92918288325497	0	0	0	0	0	0.131667213350902	K01974
K01975	0	0	0.880677691355226	0.384671761083821	0.377558544187468	0	0	0.0683273654261034	5.56118468847991	0.0926831722411762	0.364852573180063	0	K01975
K01989	32.165325646196	173.526886664024	227.716830653721	178.028655508	109.551632064347	50.5178797782814	45.3595119343782	105.303402500093	172.891557286587	145.568190321991	103.407732465937	74.4591258220683	K01989
K01990	1715.70477689469	983.995358890855	797.221737730101	1015.78092142758	1290.26479332081	1128.47181759291	1557.75986531193	959.841648022618	738.577533670065	2304.18244261205	1603.12693747112	2666.03196940453	K01990
K01991	20.812857771068	49.3172566599494	45.6455247429414	18.2077966913009	25.2964224605604	30.953739361826	15.0852744805856	41.941386719505	25.1955714457661	15.0257958837395	32.007300069843	41.4817555662015	K01991
K01992	119.907288467741	117.002467418677	76.7598675785215	85.69589269505	200.468484621778	57.0407439039331	139.942099816492	164.002758864005	79.6055214764631	220.55536448716	179.618137951789	114.158107319499	K01992
K01993	10.7217752153987	8.4011432468425	59.1140222360673	6.7958677791475	7.26649174143201	10.8390398302264	5.51137032853148	9.49750379422837	6.58262677411907	4.17074275085293	10.2158720490418	13.8250574018447	K01993
K01994	5.676233937564	1.01832039355667	5.87118460903484	2.69270232758675	1.1326756325624	0	0	0.273309461704414	14.3001891989483	0.278049516723529	0.972940195146835	0	K01994
K01995	330.129765808722	212.790775238585	277.730516745784	715.203536273501	296.865221889546	158.374042820567	183.199817981515	255.053072936213	191.633884622415	586.956041981312	289.582271157772	174.934376330141	K01995
K01996	73.7910411883319	185.420868860766	166.175073581818	265.971031287779	297.000387848365	63.5873518189172	53.3332504300299	248.636450049048	107.961888709457	255.05389485877	468.906094700529	138.45070818274	K01996
K01997	155.062097321054	208.137051040031	206.79779989173	598.63260579466	182.443839722268	86.1068520138359	156.369719917772	237.311189229671	194.028598845413	425.676200300997	162.696275607698	104.429216925001	K01997
K01998	244.191583994003	157.862573210138	105.72242125489	262.249973118895	211.445621735485	78.1727164097414	137.570342314095	236.218634656508	146.995730544333	259.73068773006	198.916406722526	126.218824062441	K01998
K01999	275.511781476162	451.994235685046	446.952735139691	1018.74161174873	393.079220821927	251.756140284524	187.403405520225	504.784127379387	471.85063171841	527.694421650304	324.239617084146	289.582285683305	K01999
K02000	271.954674875288	68.6627983365422	36.7095817679904	272.333502216106	72.4323413511006	130.423892809286	138.286820456804	68.5562621002808	26.9592614469697	212.947929709604	182.82154354431	354.481055143965	K02000
K02001	233.261680200894	37.2832554090935	25.8684393874075	113.530741327075	10.7709901485801	58.5388286121223	102.82255358855	51.9663777748229	9.54707869377408	77.2004483182877	45.842509644831	178.740875468116	K02001
K02002	186.886848930996	21.8429724417905	40.5669500561262	71.4476506645053	3.49770235335271	16.184360403676	67.7282024237028	35.0772195887987	17.5222715113146	49.4733505106175	17.7379159327707	33.593572814349	K02002
K02003	849.025844674433	963.371825120349	903.909968853177	2849.28040345751	1302.43123984871	1967.46900156	1258.35700754087	1284.58316750422	1096.80635258893	2156.31385595503	1319.89431726193	1604.76131299292	K02003
K02004	766.133908406207	736.826087165797	588.005009779448	762.647669046376	740.915601293869	774.977249986272	808.722601789118	670.593461785257	888.189290889284	911.31655937859	737.804873484724	824.893774971265	K02004
K02006	172.425066243402	230.181141759549	527.173666045238	265.054230257196	290.454277809242	84.5946694307306	203.946857811461	148.817001898053	478.628467424452	155.964461752284	301.432682734661	135.13006106203	K02006
K02007	69.3131233042537	206.879425353989	709.192131294537	240.495502790401	100.222160437475	73.1894886236105	485.464851801157	119.648732871304	473.723275542082	164.023263578654	123.218011014371	89.9445067842679	K02007
K02008	6.30692659729333	49.6431191858875	115.160350513914	62.5309592425823	17.8388860957695	8.28880845724666	11.3963928827261	26.3866619802526	58.3425020604078	18.0148281885174	29.7233229617358	16.3622846031165	K02008
K02009	6.30692659729333	33.0597715768172	37.9630796820193	42.5639303639248	13.5165958819114	7.05487340538011	10.0886100929051	7.76062216509682	17.9671662863929	25.9512882275293	13.742780256449	10.4017098547212	K02009
K02010	179.167170775909	119.851218719652	437.884690511037	103.084338535242	194.6729609685	179.345002754965	117.732211523074	188.980510569171	1011.86890342543	108.370725974718	154.034675520403	114.874376960128	K02010
K02011	85.8372709891622	51.9419774743417	261.182582925219	71.7271788108929	66.3672408972731	77.5116002755183	71.7132034104003	70.3792362098493	158.413183190477	112.294004655687	86.3788467003799	52.0019659129386	K02011
K02012	737.033749086296	376.343213647721	503.034290525192	334.624682727612	527.199342473641	1008.93667817277	889.616440384062	510.300195590236	529.119484653246	299.020011274817	172.316221787212	368.699797513729	K02012
K02013	1372.07188124116	2274.78774015148	1734.06905223996	5398.23986960166	3218.84742913799	1912.89464377297	9124.42387784542	1497.3696154615	906.952047066825	2357.26209535457	5334.25285948923	3839.67795906686	K02013
K02014	184.654196915554	494.847703646894	649.411729605344	598.247934033576	313.466471077469	360.75942514893	350.169117410786	366.988329524564	201.607699120856	296.095857190608	276.870807508179	390.262937044206	K02014
K02015	766.455561662669	1172.37699429589	881.760924915593	809.463504609481	1783.0866752291	1544.0385864617	1489.74488480503	733.827022118845	655.00654703002	993.015848877464	2718.21855982989	1093.33293953468	K02015
K02016	402.999995713849	421.202772784876	629.059268158125	453.224115626569	474.759481154355	497.505843861376	534.443185541082	339.151760849969	577.888804499914	388.325808719525	621.851077202368	310.93080765602	K02016
K02017	8.82969723621066	10.1781123335989	38.0834389665045	19.1746050508249	39.4586434530323	23.8461844238647	32.0416124811794	12.833929047985	125.710012415263	14.3658916973823	38.0516910321927	25.7646403085044	K02017
K02018	25.2277063891733	23.9305292485817	92.2186966541103	78.0601582375362	50.8488296140798	27.4849201390503	59.357458438284	26.7248824391118	122.592344182762	50.5744265968426	33.8692643683053	38.8023277745107	K02018
K02019	51.086105438076	15.7839661001283	3.22915153496916	13.4635116379337	4.60394888782199	76.338508683816	53.2818732490012	18.9335129595732	52.5429808852787	29.5659319449352	1.3377927683269	17.1167377356172	K02019
K02020	214.845454536797	130.347556176237	182.743556548514	109.227546559751	132.473966399057	201.122509533247	174.917816399691	186.269280709063	211.081006997334	164.822192523373	184.752829831676	262.75904097946	K02020
K02024	15.136623833504	252.971152167347	41.6854107241474	501.669677217465	33.1692732239575	19.2918288325497	12.2884875714969	96.4324606468225	26.5177714788435	231.860857837139	44.2554009514977	37.9609742811984	K02024
K02025	16.3980091529627	98.7312537572866	111.068134841417	18.720692372746	27.5504469693596	12.5085250176586	35.6165301502116	137.523854940427	73.1783808864913	22.9168411683532	49.5494117883404	144.175598619237	K02025
K02026	12.6138531945867	22.1230105500186	17.5753911271458	5.8495752468813	9.31210393383971	11.5795492600297	41.8406420991955	36.797702650228	15.1457162587274	11.5529574198626	19.581637602574	62.1298079638899	K02026
K02027	48.2858300288777	62.0971775990855	110.287267288415	44.4757490165114	78.1863335645177	62.2295038664724	49.1100461494721	77.3424780204235	104.06792449187	31.3176439002935	36.5849836880089	47.0841954942824	K02027
K02028	1.892077979188	4.54934635821441	0.880677691355226	5.24051162516525	4.40686332775613	2.77282939797071	0.503496374081096	4.10647466210881	5.04365403175606	5.89743024970604	6.39586560784651	7.08106273401149	K02028
K02029	13.244545854316	54.6914425369447	123.870252881417	169.673584857259	66.322688989059	51.8883416188091	28.0341923609421	47.4096257745561	258.587143464761	83.9125636519937	54.3970863106595	33.8661239459854	K02029
K02031	91.381059468183	226.319161666985	791.033509152178	351.900291517887	433.312614407632	208.644096797692	136.099086675546	279.709002750222	1162.14800280726	215.685790617608	388.058413009559	234.072705206699	K02031
K02032	156.487462732042	602.575818081254	1074.54127155325	359.436011317519	573.298485601842	247.359829290953	362.746251326608	424.970248551501	1207.45009424101	281.932941640434	906.104068441223	374.598488671849	K02032
K02033	363.651080673336	856.168145688671	1993.21726969815	968.99714184457	1585.71568090383	790.200728915404	872.731096306345	825.076168824443	2133.09453147503	674.296029342785	1618.85451572567	633.855181776175	K02033
K02034	335.383435664267	1119.80111237656	1078.06104672637	591.53412956346	711.395053840939	834.494767914938	689.047398692596	840.438893666848	1411.94052991467	638.207055735515	1499.58177720262	841.344276607326	K02034
K02035	996.122293703105	1329.02267463573	2005.13283886219	1564.83831289297	1562.07598533517	920.515548692444	1524.66829007664	1290.04252400177	2494.07670428252	2031.02381688768	1526.74261892539	782.059797123949	K02035
K02036	486.730753219515	218.325346577565	169.454130185964	214.399370518475	365.794575067675	249.597681435529	292.157741115454	286.312159345001	142.478686654506	469.211339966122	381.971455913672	247.779262116528	K02036
K02037	4.41484861810533	1.01832039355667	3.52271076542091	3.74670295295642	2.30084176827843	6.12515565433454	9.47955696507414	4.09827537825768	1.83632588284908	8.15611915722351	7.69109224263573	7.51161452166893	K02037
K02038	87.0986563086209	37.8967934462114	26.115029140987	31.4674322958602	71.0799266458211	39.4087543443993	69.2779250296407	61.0621166603458	22.4932896614252	96.6101582490349	59.2508417091983	56.5379014128771	K02038
K02039	212.600188668161	95.7832162179401	62.4224347632584	71.7451301597434	53.5008008284526	54.0163787377226	78.1353510389857	100.111206001364	52.9424782343287	140.643006549095	70.2839835221634	77.5203885324768	K02039
K02040	66.2794916109556	100.345291581074	89.1539382881941	151.942781149702	147.989357213897	72.1365999654033	59.3817458329521	136.81393361365	76.1655315191605	186.990153660018	240.980259884456	100.323833212719	K02040
K02041	133.252745147613	270.486262936522	214.189621314505	337.687952185043	248.3330915026	149.108771027027	113.197941764652	186.330775337947	329.360595707397	299.069133356105	190.822760474149	174.298423689656	K02041
K02042	31.5346329864666	23.9305292485817	2.34847384361394	61.5474817734114	16.8194780264633	7.49413350802894	28.5862635243594	16.3985677022648	42.2184712707682	71.9221416591528	6.50775373028839	15.0034789613352	K02042
K02043	0	1.58348821198062	0	0.36543817302963	0	0.507523496979385	0	0.552085112642915	0	0.128829609415235	0	0.144833934685992	K02043
K02044	1.892077979188	26.3464943822949	32.5850745801434	2.4362544868642	3.23416648950985	2.6711762998915	10.8359145442314	16.6404465758732	12.7566767139825	1.31702787754711	4.86470097573418	6.05669181414147	K02044
K02045	289.979871090353	248.913145399024	252.478551742325	226.574231756778	444.057930575207	178.830801317236	252.183491883446	278.465444699467	207.661445881744	264.586359123775	438.318071140357	347.971428115896	K02045
K02046	2.52277063891733	1.84570571332146	1.46779615225871	1.28223920361274	1.05716392372491	0.0741993416636528	4.87242502264749	4.10784120941733	1.58890991099426	2.73229991766988	1.94588039029367	3.34303054697939	K02046
K02047	0	0	2.0901417208164	0.769343522167642	1.05716392372491	0	0	0.136654730852207	12.3957671770566	0.185366344482352	1.94588039029367	0	K02047
K02048	6.30692659729333	4.07328157422667	11.4488099876179	1.28223920361274	0.0377558544187468	0.148398683327306	2.24191335397891	8.95088487081954	1.87264382367181	0.556099033447057	0	1.05333770680721	K02048
K02049	69.1680639925159	144.502209646675	236.503058421141	565.735476786772	374.979819330668	133.814802723315	129.66105882737	191.451228102979	123.742033996932	335.264692611452	239.77867874345	168.786834138788	K02049
K02050	105.628406651469	41.5551094600637	105.919105939293	31.3648531595711	19.4676736553942	15.5558919797848	185.206330433326	94.5862552330092	28.2769217374443	32.0554019513332	27.3323224321625	47.8768321186548	K02050
K02051	0	6.36450245972917	17.0352421431146	6.02780649618347	6.13306099178123	0.964591441627487	0	3.46078105883214	4.76672973298278	1.29756441137647	4.2566133537674	0.263334426701803	K02051
K02057	0	0.254580098389167	0	1.02579136289019	0	0	0	0	0	0.0926831722411762	0.121617524393354	0	K02057
K02058	0	0	0.880677691355226	0	2.41864003406492	0.445196049981917	0	0	2.83506925547404	0.0926831722411762	3.64852573180063	0	K02058
K02062	53.5331929578258	24.4956970670056	39.2429979267889	43.2537750554684	47.7452983808588	40.8177998425921	73.1863273100772	30.5484818083566	36.2952421097117	46.1784637374436	43.1790858606165	49.6859396300962	K02062
K02063	0.630692659729333	0.7637402951675	0	0.264141275944224	0.0755117088374936	2.51980964289765	6.16526172344199	1.43487467394817	0.567467825355093	1.20488123913529	1.3377927683269	6.32002624084327	K02063
K02064	50.5310958975141	23.2762583957215	15.4236019679345	48.7968951326863	34.3578275210596	85.7885368380988	99.0794924179695	30.7479977154008	41.0506224861874	62.045822825133	19.1997585759789	54.7788274425091	K02064
K02065	111.891184762581	51.745950798582	84.506895670143	49.4854575850263	16.5483909917367	58.2309013442181	162.168802460064	53.1409251864976	45.8888531651649	49.9358395401009	11.1280034819919	25.7567402757034	K02065
K02066	12.0083882412465	47.3926311161273	61.5270791103806	35.3359479731598	41.5631547783332	29.1974409446474	28.2014017319263	43.4869517254435	49.2278338495543	30.7578375399567	41.6041389197226	39.8161653173126	K02066
K02067	1.892077979188	17.8206068872417	20.8427053620737	5.86496211732466	5.75701268177052	15.165603442634	12.3613497555012	18.9902246728769	35.632439689697	3.55439965544911	1.82426286590032	10.1067752968152	K02067
K02068	2.10651348349597	20.4656941095051	30.0956923059126	29.3632777627317	5.6007034444769	4.29910985599205	7.54870908895981	8.39333356894254	10.3528830057783	16.6477513979601	4.01702683071249	11.9119327918561	K02068
K02069	0	4.32786167261583	0	0	2.86944493582476	0.370996708318264	0	2.18647569363531	0.453974260284074	0	3.16205563422721	3.68668197382524	K02069
K02071	2730.39466250023	959.741512917319	1204.6026886049	2679.10418083243	1135.95057537469	627.622551396174	9953.61888507863	950.951574507028	939.24210126518	1478.2113287283	1547.3300334547	1038.16569381279	K02071
K02072	180.409635315576	157.434878644845	217.671233787662	253.712824501241	210.081125156791	108.466823624178	122.684037643675	190.220652251655	256.278684351216	320.848752001059	266.246300577175	231.11282625057	K02072
K02073	514.632596485941	965.59685518027	1042.58147813397	1564.6010986403	1368.53796535049	569.518530926201	385.347540326408	842.811903068097	850.848773045268	1166.65406474442	3450.62969610777	636.276541829698	K02073
K02076	0.630692659729333	3.71432363549794	6.16474383948658	6.11371652282553	36.1406589667128	7.32347502220254	5.41795727211569	4.66129286936877	20.6762576846382	7.41928793790616	12.9157810905742	12.0475500216075	K02076
K02078	686.540494748365	1138.17161227632	1080.57391373904	1163.13456846756	1038.39850896171	889.408216693374	943.443845882532	1005.6284988683	1317.07806848571	830.551516255906	1334.28410274815	916.89360695594	K02078
K02079	32.6698797739794	42.3595825709734	37.6460357131314	40.0802330265269	88.8667096624927	32.6588402332568	82.0325437526523	39.1679789568595	32.7996403055244	80.674213613887	85.0714583131514	41.8003902225107	K02079
K02082	90.4224066253944	322.166022909523	62.93029223194	31.2956122425761	150.012315893653	54.5216762544521	221.517853723271	268.950175790228	47.2416964608115	196.347446729487	205.798742427946	53.081637062416	K02082
K02083	0	4.83193026742638	0	16.0754328956929	1.96330442977483	1.88763125192333	0.0934130564157878	5.55296498817942	1.2484292157812	0.834148550170586	9.97263700025506	35.0221620792063	K02083
